IMAGE NEWIMG EPOCH FILTER AIRMASS
lsc1m009-fa04-20200315-0062-e91.fits.fz datared/58924.04325_up.txt 58924.0432555 up 1.1004437
cpt1m013-fa14-20200113-0107-e91.fits.fz datared/58861.96942_ip.txt 58861.9694254 ip 1.1287971
cpt1m013-fa14-20200924-0175-e91.fits.fz datared/59117.06835_ip.txt 59117.0683543 ip 1.2079064
lsc1m004-fa03-20201109-0418-e91.fits.fz datared/59163.31985_gp.txt 59163.3198597 gp 1.00206
cpt1m012-fa06-20200303-0068-e91.fits.fz datared/58911.80988_gp.txt 58911.8098864 gp 1.0686591
coj1m003-fa19-20200318-0096-e91.fits.fz datared/58926.45503_gp.txt 58926.455034 gp 1.197451
cpt1m013-fa14-20200115-0071-e91.fits.fz datared/58863.86592_ip.txt 58863.8659216 ip 1.0011474
cpt1m012-fa06-20201026-0516-e91.fits.fz datared/59149.11152_gp.txt 59149.1115282 gp 1.0053601
cpt1m013-fa14-20201125-0137-e91.fits.fz datared/59179.01831_ip.txt 59179.0183158 ip 1.001086
cpt1m013-fa14-20191223-0107-e91.fits.fz datared/58840.97166_gp.txt 58840.9716627 gp 1.0183206
coj1m011-fa12-20201123-0085-e91.fits.fz datared/59176.61894_ip.txt 59176.618947 ip 1.0262186
coj1m003-fa19-20210111-0077-e91.fits.fz datared/59225.44991_rp.txt 59225.4499189 rp 1.092956
coj1m011-fa12-20200423-0062-e91.fits.fz datared/58962.36504_ip.txt 58962.3650481 ip 1.2343679
lsc1m005-fa15-20200225-0062-e91.fits.fz datared/58905.1372_ip.txt 58905.1372045 ip 1.2611016
cpt1m013-fa14-20200918-0185-e91.fits.fz datared/59111.10798_ip.txt 59111.1079836 ip 1.1233159
coj1m011-fa12-20201107-0147-e91.fits.fz datared/59160.53964_ip.txt 59160.5396427 ip 1.5485079
cpt1m013-fa14-20201214-0072-e91.fits.fz datared/59197.80528_gp.txt 59197.8052813 gp 1.4562003
lsc1m004-fa03-20210118-0113-e91.fits.fz datared/59233.15809_rp.txt 59233.1580944 rp 1.0251146
coj1m011-fa12-20200415-0060-e91.fits.fz datared/58954.36752_gp.txt 58954.367529 gp 1.1548457
coj1m011-fa12-20191221-0387-e91.fits.fz datared/58838.7404_gp.txt 58838.7404004 gp 1.4642738
cpt1m010-fa16-20201102-0269-e91.fits.fz datared/59156.0628_gp.txt 59156.0628015 gp 1.0019832
lsc1m004-fa03-20200115-0295-e91.fits.fz datared/58864.1977_gp.txt 58864.1977051 gp 1.0768674
lsc1m009-fa04-20200210-0092-e91.fits.fz datared/58890.18515_ip.txt 58890.1851592 ip 1.298943
cpt1m012-fa06-20210110-0077-e91.fits.fz datared/59224.81974_ip.txt 59224.81974 ip 1.0649398
cpt1m013-fa14-20200110-0181-e91.fits.fz datared/58859.01184_ip.txt 58859.0118457 ip 1.2681431
coj1m011-fa12-20191221-0246-e91.fits.fz datared/58838.63839_gp.txt 58838.6383903 gp 1.0401174
cpt1m010-fa16-20201231-0136-e91.fits.fz datared/59214.90934_ip.txt 59214.9093445 ip 1.0004377
coj1m011-fa12-20201006-0226-e91.fits.fz datared/59128.62371_gp.txt 59128.6237106 gp 1.5975066
coj1m011-fa12-20201224-0111-e91.fits.fz datared/59207.58437_ip.txt 59207.5843786 ip 1.0009418
cpt1m013-fa14-20200112-0101-e91.fits.fz datared/58860.96881_gp.txt 58860.9688108 gp 1.1186016
cpt1m013-fa14-20200824-0167-e91.fits.fz datared/59086.09899_gp.txt 59086.0989936 gp 1.5614704
lsc1m004-fa03-20201103-0119-e91.fits.fz datared/59157.16748_ip.txt 59157.1674889 ip 1.5019114
cpt1m012-fa06-20191220-0176-e91.fits.fz datared/58838.05504_gp.txt 58838.0550491 gp 1.2020629
coj1m011-fa12-20200829-0190-e91.fits.fz datared/59090.74094_rp.txt 59090.7409466 rp 1.4731805
lsc1m004-fa03-20201226-0067-e91.fits.fz datared/59210.05863_gp.txt 59210.0586303 gp 1.2594936
coj1m011-fa12-20200129-0096-e91.fits.fz datared/58877.53962_gp.txt 58877.5396266 gp 1.0534929
lsc1m004-fa03-20200308-0129-e91.fits.fz datared/58917.12243_up.txt 58917.1224347 up 1.3670097
cpt1m010-fa16-20200128-0115-e91.fits.fz datared/58876.95622_gp.txt 58876.9562252 gp 1.2361856
lsc1m004-fa03-20200216-0033-e91.fits.fz datared/58896.02237_gp.txt 58896.0223772 gp 1.004727
lsc1m009-fa04-20200104-0101-e91.fits.fz datared/58853.23563_gp.txt 58853.2356348 gp 1.0964247
cpt1m013-fa14-20200106-0058-e91.fits.fz datared/58854.82332_gp.txt 58854.8233274 gp 1.0860676
cpt1m012-fa06-20201130-0339-e91.fits.fz datared/59183.99688_gp.txt 59183.996885 gp 1.0002906
cpt1m013-fa14-20201204-0083-e91.fits.fz datared/59187.83409_rp.txt 59187.8340929 rp 1.4442985
cpt1m012-fa06-20210106-0153-e91.fits.fz datared/59221.01065_gp.txt 59221.010652 gp 1.2196783
lsc1m009-fa04-20200114-0123-e91.fits.fz datared/58863.14045_ip.txt 58863.1404573 ip 1.0016595
lsc1m005-fa15-20200313-0072-e91.fits.fz datared/58922.05309_ip.txt 58922.0530975 ip 1.1127421
cpt1m013-fa14-20200302-0106-e91.fits.fz datared/58910.88504_ip.txt 58910.8850452 ip 1.3559444
cpt1m013-fa14-20201227-0058-e91.fits.fz datared/59210.78446_gp.txt 59210.7844603 gp 1.3515251
lsc1m004-fa03-20201202-0244-e91.fits.fz datared/59186.17216_rp.txt 59186.1721605 rp 1.084318
coj1m003-fa19-20201224-0248-e91.fits.fz datared/59207.70328_rp.txt 59207.7032806 rp 1.284452
cpt1m012-fa06-20200303-0113-e91.fits.fz datared/58911.88447_gp.txt 58911.8844757 gp 1.3701062
lsc1m004-fa03-20201203-0291-e91.fits.fz datared/59187.33083_rp.txt 59187.3308347 rp 1.1247846
coj1m003-fa19-20201123-0136-e91.fits.fz datared/59176.70236_ip.txt 59176.7023697 ip 1.0253094
cpt1m013-fa14-20200115-0068-e91.fits.fz datared/58863.8639_gp.txt 58863.8639027 gp 1.0016547
cpt1m010-fa16-20210306-0054-e91.fits.fz datared/59279.75057_ip.txt 59279.7505792 ip 1.0037403
cpt1m013-fa14-20200113-0081-e91.fits.fz datared/58861.88469_gp.txt 58861.8846929 gp 1.0007338
cpt1m012-fa06-20200103-0146-e91.fits.fz datared/58851.98211_gp.txt 58851.9821172 gp 1.0880258
coj1m011-fa12-20200313-0060-e91.fits.fz datared/58921.38795_up.txt 58921.3879564 up 1.0114708
lsc1m004-fa03-20200114-0060-e91.fits.fz datared/58863.05148_gp.txt 58863.0514849 gp 1.0979114
cpt1m012-fa06-20201228-0337-e91.fits.fz datared/59211.97734_rp.txt 59211.9773491 rp 1.0479112
coj1m011-fa12-20200109-0187-e91.fits.fz datared/58857.67715_gp.txt 58857.6771592 gp 1.3794343
coj1m011-fa12-20191226-0116-e91.fits.fz datared/58843.60909_gp.txt 58843.6090966 gp 1.0192359
cpt1m010-fa16-20191223-0113-e91.fits.fz datared/58840.89384_gp.txt 58840.8938456 gp 1.0268753
coj1m011-fa12-20201120-0034-e91.fits.fz datared/59173.50722_gp.txt 59173.5072241 gp 1.5354976
coj1m003-fa19-20201115-0292-e91.fits.fz datared/59168.64515_ip.txt 59168.6451586 ip 1.0209785
cpt1m010-fa16-20200213-0068-e91.fits.fz datared/58892.7748_gp.txt 58892.7748059 gp 1.0058584
lsc1m004-fa03-20200107-0105-e91.fits.fz datared/58856.09495_gp.txt 58856.0949564 gp 1.0449777
coj1m011-fa12-20210116-0175-e91.fits.fz datared/59230.56765_rp.txt 59230.5676544 rp 1.0438757
cpt1m013-fa14-20200111-0071-e91.fits.fz datared/58859.84426_gp.txt 58859.8442651 gp 1.0240269
lsc1m005-fa15-20201203-0094-e91.fits.fz datared/59187.10188_rp.txt 59187.1018887 rp 1.3753694
coj1m011-fa12-20200125-0125-e91.fits.fz datared/58873.58233_ip.txt 58873.5823368 ip 1.1333133
cpt1m012-fa06-20200204-0163-e91.fits.fz datared/58883.94548_ip.txt 58883.9454864 ip 1.2780989
cpt1m013-fa14-20210111-0062-e91.fits.fz datared/59225.79967_ip.txt 59225.7996727 ip 1.1068343
lsc1m004-fa03-20210102-0157-e91.fits.fz datared/59217.22593_gp.txt 59217.2259324 gp 1.0653142
cpt1m010-fa16-20201102-0270-e91.fits.fz datared/59156.06352_ip.txt 59156.0635202 ip 1.0017646
cpt1m010-fa16-20201203-0085-e91.fits.fz datared/59186.85876_rp.txt 59186.8587628 rp 1.2990053
lsc1m004-fa03-20201124-0156-e91.fits.fz datared/59178.22586_gp.txt 59178.2258684 gp 1.0259368
cpt1m010-fa16-20200126-0134-e91.fits.fz datared/58874.95629_gp.txt 58874.9562939 gp 1.211784
coj1m011-fa12-20201120-0097-e91.fits.fz datared/59173.62316_rp.txt 59173.6231688 rp 1.03153
cpt1m012-fa06-20210108-0207-e91.fits.fz datared/59222.98027_ip.txt 59222.9802742 ip 1.1264328
lsc1m004-fa03-20200113-0072-e91.fits.fz datared/58862.05476_ip.txt 58862.0547634 ip 1.0964261
lsc1m009-fa04-20200108-0103-e91.fits.fz datared/58857.09927_ip.txt 58857.0992724 ip 1.0338172
coj1m011-fa12-20210304-0043-e91.fits.fz datared/59277.47388_rp.txt 59277.4738819 rp 1.1249577
lsc1m004-fa03-20200109-0266-e91.fits.fz datared/58858.18037_ip.txt 58858.1803714 ip 1.0200039
cpt1m013-fa14-20200209-0104-e91.fits.fz datared/58888.93524_ip.txt 58888.9352403 ip 1.2966569
lsc1m004-fa03-20210301-0096-e91.fits.fz datared/59275.10823_ip.txt 59275.1082377 ip 1.1878673
coj1m011-fa12-20200829-0189-e91.fits.fz datared/59090.7402_ip.txt 59090.740202 ip 1.4794038
lsc1m004-fa03-20200109-0304-e91.fits.fz datared/58858.26063_gp.txt 58858.2606382 gp 1.2368092
cpt1m013-fa14-20191223-0140-e91.fits.fz datared/58841.05603_gp.txt 58841.0560351 gp 1.2434244
coj1m011-fa12-20201128-0095-e91.fits.fz datared/59181.49544_ip.txt 59181.4954423 ip 1.4493511
cpt1m012-fa06-20201223-0065-e91.fits.fz datared/59206.82946_gp.txt 59206.8294641 gp 1.1799962
coj1m011-fa12-20201113-0059-e91.fits.fz datared/59166.53633_rp.txt 59166.5363348 rp 1.4498862
lsc1m004-fa03-20210116-0132-e91.fits.fz datared/59231.15735_ip.txt 59231.1573503 ip 1.0180042
cpt1m012-fa06-20201121-0163-e91.fits.fz datared/59174.9692_ip.txt 59174.9692013 ip 1.0412078
lsc1m004-fa03-20200130-0063-e91.fits.fz datared/58879.04058_ip.txt 58879.0405803 ip 1.0318277
cpt1m013-fa14-20200115-0036-e91.fits.fz datared/58863.80347_ip.txt 58863.8034798 ip 1.0749898
lsc1m004-fa03-20201108-0515-e91.fits.fz datared/59162.30656_rp.txt 59162.3065646 rp 1.0004059
cpt1m013-fa14-20200109-0082-e91.fits.fz datared/58857.92689_gp.txt 58857.9268985 gp 1.0200703
coj1m003-fa19-20201226-0140-e91.fits.fz datared/59209.58651_rp.txt 59209.5865186 rp 1.0035521
coj1m011-fa12-20200504-0061-e91.fits.fz datared/58973.35463_gp.txt 58973.3546332 gp 1.3415268
lsc1m004-fa03-20200113-0160-e91.fits.fz datared/58862.2186_gp.txt 58862.2186078 gp 1.1176928
cpt1m010-fa16-20201226-0141-e91.fits.fz datared/59209.92765_gp.txt 59209.9276593 gp 1.0003179
cpt1m012-fa06-20191222-0162-e91.fits.fz datared/58840.05509_gp.txt 58840.0550927 gp 1.2262013
cpt1m012-fa06-20200209-0091-e91.fits.fz datared/58888.85172_ip.txt 58888.8517269 ip 1.0318324
cpt1m010-fa16-20201225-0076-e91.fits.fz datared/59208.81603_gp.txt 59208.8160352 gp 1.2128465
lsc1m004-fa03-20210108-0099-e91.fits.fz datared/59223.11217_ip.txt 59223.1121779 ip 1.0156585
cpt1m013-fa14-20200116-0063-e91.fits.fz datared/58864.9586_gp.txt 58864.9586021 gp 1.1207199
lsc1m004-fa03-20201202-0480-e91.fits.fz datared/59186.33645_rp.txt 59186.3364521 rp 1.1339352
cpt1m013-fa14-20201127-0073-e91.fits.fz datared/59180.87997_rp.txt 59180.87997 rp 1.2728089
lsc1m005-fa15-20210103-0171-e91.fits.fz datared/59218.22645_ip.txt 59218.2264539 ip 1.0723697
cpt1m010-fa16-20200126-0064-e91.fits.fz datared/58874.79271_ip.txt 58874.7927188 ip 1.0385532
coj1m011-fa12-20200121-0183-e91.fits.fz datared/58869.58229_ip.txt 58869.5822958 ip 1.1008981
cpt1m012-fa06-20201229-0114-e91.fits.fz datared/59212.87_rp.txt 59212.8700082 rp 1.034242
cpt1m013-fa14-20200205-0061-e91.fits.fz datared/58884.7838_gp.txt 58884.7838005 gp 1.0156319
lsc1m004-fa03-20201127-0131-e91.fits.fz datared/59181.2022_ip.txt 59181.2022088 ip 1.0496242
coj1m011-fa12-20200130-0189-e91.fits.fz datared/58878.53957_gp.txt 58878.5395781 gp 1.0586479
lsc1m005-fa15-20210113-0285-e91.fits.fz datared/59228.28292_rp.txt 59228.2829261 rp 1.4581449
coj1m011-fa12-20191230-0070-e91.fits.fz datared/58847.44038_gp.txt 58847.4403853 gp 1.2569954
coj1m011-fa12-20201105-0073-e91.fits.fz datared/59158.55288_ip.txt 59158.5528847 ip 1.4935439
lsc1m004-fa03-20201126-0119-e91.fits.fz datared/59180.1868_gp.txt 59180.1868095 gp 1.0886506
cpt1m013-fa14-20201112-0146-e91.fits.fz datared/59165.93533_gp.txt 59165.9353383 gp 1.2046853
lsc1m005-fa15-20210304-0087-e91.fits.fz datared/59278.09754_gp.txt 59278.0975419 gp 1.1778506
cpt1m013-fa14-20191224-0072-e91.fits.fz datared/58841.86218_gp.txt 58841.8621845 gp 1.0780948
cpt1m012-fa06-20201012-0450-e91.fits.fz datared/59135.05426_gp.txt 59135.0542633 gp 1.0906136
cpt1m013-fa14-20210304-0066-e91.fits.fz datared/59277.80536_ip.txt 59277.8053698 ip 1.0635053
coj1m011-fa12-20200108-0110-e91.fits.fz datared/58856.52251_gp.txt 58856.5225125 gp 1.0032649
lsc1m004-fa03-20200122-0500-e91.fits.fz datared/58871.24849_gp.txt 58871.2484997 gp 1.3701042
coj1m011-fa12-20200127-0085-e91.fits.fz datared/58875.46312_gp.txt 58875.4631229 gp 1.0073791
cpt1m012-fa06-20200107-0082-e91.fits.fz datared/58855.84445_gp.txt 58855.8444507 gp 1.0387679
lsc1m005-fa15-20201227-0114-e91.fits.fz datared/59211.1152_ip.txt 59211.1152051 ip 1.0592976
cpt1m013-fa14-20191231-0061-e91.fits.fz datared/58848.87519_gp.txt 58848.8751988 gp 1.0229654
lsc1m004-fa03-20201204-0300-e91.fits.fz datared/59188.28512_gp.txt 59188.2851251 gp 1.0305908
coj1m003-fa19-20210112-0084-e91.fits.fz datared/59226.45555_ip.txt 59226.4555555 ip 1.0728748
coj1m011-fa12-20191227-0257-e91.fits.fz datared/58844.61194_gp.txt 58844.6119457 gp 1.0257719
cpt1m012-fa06-20201129-0092-e91.fits.fz datared/59182.86572_gp.txt 59182.8657257 gp 1.3218994
cpt1m013-fa14-20210122-0063-e91.fits.fz datared/59236.81754_rp.txt 59236.8175442 rp 1.0180533
cpt1m013-fa14-20200110-0179-e91.fits.fz datared/58859.01045_gp.txt 58859.0104581 gp 1.2610399
lsc1m004-fa03-20210104-0348-e91.fits.fz datared/59219.25047_rp.txt 59219.2504741 rp 1.147759
cpt1m012-fa06-20201224-0127-e91.fits.fz datared/59207.92845_ip.txt 59207.9284559 ip 1.0004378
lsc1m005-fa15-20200204-0147-e91.fits.fz datared/58884.11147_gp.txt 58884.1114768 gp 1.0224076
coj1m011-fa12-20201014-0157-e91.fits.fz datared/59136.62461_ip.txt 59136.624614 ip 1.4018049
cpt1m013-fa14-20191231-0103-e91.fits.fz datared/58848.96161_I.txt 58848.9616184 I 1.0327769
cpt1m013-fa14-20200131-0059-e91.fits.fz datared/58879.7972_ip.txt 58879.7972079 ip 1.0158688
lsc1m004-fa03-20200110-0107-e91.fits.fz datared/58859.095_ip.txt 58859.0950091 ip 1.0320712
coj1m011-fa12-20210122-0116-e91.fits.fz datared/59236.53104_rp.txt 59236.5310402 rp 1.0168447
cpt1m013-fa14-20200111-0090-e91.fits.fz datared/58859.96952_ip.txt 58859.9695211 ip 1.1127073
cpt1m012-fa06-20201229-0058-e91.fits.fz datared/59212.78484_gp.txt 59212.7848435 gp 1.3157967
lsc1m009-fa04-20200108-0141-e91.fits.fz datared/58857.2684_ip.txt 58857.2684026 ip 1.261761
lsc1m004-fa03-20200305-0131-e91.fits.fz datared/58914.13906_gp.txt 58914.1390684 gp 1.4274106
coj1m011-fa12-20201130-0243-e91.fits.fz datared/59183.55033_ip.txt 59183.5503359 ip 1.1342613
cpt1m013-fa14-20200810-0413-e91.fits.fz datared/59072.17062_rp.txt 59072.1706287 rp 1.3109762
coj1m011-fa12-20200229-0059-e91.fits.fz datared/58908.39863_ip.txt 58908.3986391 ip 1.0001561
lsc1m004-fa03-20201229-0160-e91.fits.fz datared/59213.22743_rp.txt 59213.2274317 rp 1.0471505
coj1m011-fa12-20201115-0236-e91.fits.fz datared/59168.57585_gp.txt 59168.575853 gp 1.1904393
coj1m011-fa12-20201106-0197-e91.fits.fz datared/59159.64336_ip.txt 59159.6433645 ip 1.0624401
lsc1m004-fa03-20201225-0186-e91.fits.fz datared/59209.30979_rp.txt 59209.3097923 rp 1.2896508
lsc1m004-fa03-20200316-0136-e91.fits.fz datared/58925.10867_ip.txt 58925.1086782 ip 1.4247201
lsc1m004-fa03-20201230-0087-e91.fits.fz datared/59214.10241_rp.txt 59214.1024133 rp 1.0688739
lsc1m005-fa15-20210104-0071-e91.fits.fz datared/59219.11038_gp.txt 59219.1103884 gp 1.0306284
coj1m011-fa12-20201204-0091-e91.fits.fz datared/59187.46505_gp.txt 59187.465053 gp 1.5732001
cpt1m013-fa14-20200316-0074-e91.fits.fz datared/58924.77613_up.txt 58924.7761378 up 1.0724586
lsc1m009-fa04-20200109-0086-e91.fits.fz datared/58858.09645_gp.txt 58858.0964584 gp 1.0339376
cpt1m013-fa14-20200320-0076-e91.fits.fz datared/58928.79338_up.txt 58928.7933895 up 1.1515583
cpt1m013-fa14-20201124-0085-e91.fits.fz datared/59177.84546_rp.txt 59177.8454675 rp 1.5845596
lsc1m004-fa03-20200112-0068-e91.fits.fz datared/58861.05148_gp.txt 58861.0514833 gp 1.1131906
lsc1m009-fa04-20200119-0059-e91.fits.fz datared/58868.03308_gp.txt 58868.0330857 gp 1.1111007
lsc1m009-fa04-20200127-0059-e91.fits.fz datared/58876.04946_ip.txt 58876.0494692 ip 1.0308479
lsc1m004-fa03-20210103-0113-e91.fits.fz datared/59218.1015_ip.txt 59218.1015049 ip 1.0490467
lsc1m009-fa04-20200120-0065-e91.fits.fz datared/58869.0417_ip.txt 58869.0417043 ip 1.0812034
cpt1m012-fa06-20200314-0073-e91.fits.fz datared/58922.78848_ip.txt 58922.788487 ip 1.0886047
lsc1m005-fa15-20201105-0078-e91.fits.fz datared/59159.17993_ip.txt 59159.1799377 ip 1.3644936
lsc1m009-fa04-20200207-0166-e91.fits.fz datared/58887.18503_ip.txt 58887.1850306 ip 1.2543426
lsc1m005-fa15-20210304-0123-e91.fits.fz datared/59278.15483_ip.txt 59278.1548397 ip 1.5312271
cpt1m013-fa14-20200213-0091-e91.fits.fz datared/58892.93828_ip.txt 58892.9382809 ip 1.3830958
lsc1m005-fa15-20210117-0063-e91.fits.fz datared/59232.04685_rp.txt 59232.0468555 rp 1.0836114
cpt1m013-fa14-20210305-0088-e91.fits.fz datared/59278.8997_ip.txt 59278.8997056 ip 1.5253901
lsc1m004-fa03-20200111-0058-e91.fits.fz datared/58860.05349_ip.txt 58860.0534953 ip 1.115281
coj1m003-fa19-20200902-0212-e91.fits.fz datared/59094.74419_ip.txt 59094.7441935 ip 1.3677608
coj1m011-fa12-20200124-0104-e91.fits.fz datared/58872.49823_gp.txt 58872.4982332 gp 1.0002986
coj1m011-fa12-20210121-0034-e91.fits.fz datared/59235.53198_ip.txt 59235.5319893 ip 1.0151092
cpt1m012-fa06-20200208-0063-e91.fits.fz datared/58887.77894_ip.txt 58887.7789442 ip 1.0126113
lsc1m009-fa04-20200218-0080-e91.fits.fz datared/58898.09709_gp.txt 58898.0970902 gp 1.0600679
cpt1m012-fa06-20200112-0057-e91.fits.fz datared/58860.80276_ip.txt 58860.8027628 ip 1.0966422
cpt1m010-fa16-20201113-0158-e91.fits.fz datared/59167.06944_gp.txt 59167.0694409 gp 1.0099222
coj1m003-fa19-20201202-0058-e91.fits.fz datared/59185.52252_ip.txt 59185.5225205 ip 1.2201049
coj1m003-fa19-20201110-0257-e91.fits.fz datared/59163.67529_rp.txt 59163.6752959 rp 1.0065751
lsc1m004-fa03-20200110-0162-e91.fits.fz datared/58859.26104_gp.txt 58859.2610422 gp 1.2521578
lsc1m004-fa03-20201227-0238-e91.fits.fz datared/59211.23735_rp.txt 59211.2373519 rp 1.0553335
coj1m003-fa19-20210113-0097-e91.fits.fz datared/59227.53575_ip.txt 59227.5357551 ip 1.0028561
lsc1m005-fa15-20201123-0366-e91.fits.fz datared/59177.28566_ip.txt 59177.2856616 ip 1.0036656
coj1m011-fa12-20201127-0113-e91.fits.fz datared/59180.53628_rp.txt 59180.5362837 rp 1.2196128
coj1m011-fa12-20200831-0173-e91.fits.fz datared/59092.74332_ip.txt 59092.7433252 ip 1.4120805
lsc1m005-fa15-20201224-0187-e91.fits.fz datared/59208.30425_gp.txt 59208.3042572 gp 1.2463867
coj1m011-fa12-20200203-0115-e91.fits.fz datared/58882.52919_ip.txt 58882.5291974 ip 1.059719
lsc1m004-fa03-20210107-0192-e91.fits.fz datared/59222.22618_gp.txt 59222.2261825 gp 1.0985149
coj1m011-fa12-20201014-0247-e91.fits.fz datared/59136.76342_gp.txt 59136.7634258 gp 1.0006833
coj1m011-fa12-20201222-0059-e91.fits.fz datared/59205.55335_ip.txt 59205.5533595 ip 1.0118978
cpt1m012-fa06-20200213-0104-e91.fits.fz datared/58892.86139_gp.txt 58892.8613953 gp 1.0678693
coj1m011-fa12-20200916-0575-e91.fits.fz datared/59108.78997_rp.txt 59108.789978 rp 1.0483988
lsc1m009-fa04-20200115-0230-e91.fits.fz datared/58864.28443_ip.txt 58864.2844397 ip 1.4996196
coj1m011-fa12-20201114-0347-e91.fits.fz datared/59167.72912_ip.txt 59167.7291233 ip 1.0281073
lsc1m004-fa03-20200111-0114-e91.fits.fz datared/58860.13527_gp.txt 58860.1352718 gp 1.0002503
cpt1m012-fa06-20200210-0090-e91.fits.fz datared/58889.8511_gp.txt 58889.8511044 gp 1.03484
lsc1m005-fa15-20210303-0131-e91.fits.fz datared/59277.04523_rp.txt 59277.0452386 rp 1.0350971
lsc1m005-fa15-20201123-0338-e91.fits.fz datared/59177.22746_rp.txt 59177.2274624 rp 1.0273917
lsc1m004-fa03-20200205-0054-e91.fits.fz datared/58885.02923_gp.txt 58885.0292331 gp 1.0251207
cpt1m012-fa06-20201123-0088-e91.fits.fz datared/59176.91237_gp.txt 59176.9123739 gp 1.1761398
cpt1m013-fa14-20201119-0104-e91.fits.fz datared/59172.88788_ip.txt 59172.8878898 ip 1.3535838
coj1m011-fa12-20201106-0151-e91.fits.fz datared/59159.55245_gp.txt 59159.552453 gp 1.47413
cpt1m013-fa14-20201113-0250-e91.fits.fz datared/59166.93275_gp.txt 59166.9327573 gp 1.2040473
cpt1m012-fa06-20210304-0079-e91.fits.fz datared/59277.78004_rp.txt 59277.7800406 rp 1.0230617
cpt1m013-fa14-20200228-0073-e91.fits.fz datared/58907.79092_ip.txt 58907.7909247 ip 1.020696
lsc1m005-fa15-20201223-0243-e91.fits.fz datared/59207.23405_rp.txt 59207.2340574 rp 1.0317219
cpt1m012-fa06-20200214-0089-e91.fits.fz datared/58893.84702_gp.txt 58893.8470205 gp 1.045653
lsc1m005-fa15-20200122-0079-e91.fits.fz datared/58871.08826_ip.txt 58871.0882664 ip 1.0060536
lsc1m004-fa03-20200113-0119-e91.fits.fz datared/58862.13661_ip.txt 58862.1366136 ip 1.0003095
coj1m011-fa12-20210111-0235-e91.fits.fz datared/59225.66437_ip.txt 59225.6643716 ip 1.3446322
lsc1m004-fa03-20201222-0181-e91.fits.fz datared/59206.30625_ip.txt 59206.3062544 ip 1.2297618
coj1m003-fa19-20201226-0139-e91.fits.fz datared/59209.58579_ip.txt 59209.5857992 ip 1.0032307
lsc1m005-fa15-20201205-0301-e91.fits.fz datared/59189.3537_gp.txt 59189.3537062 gp 1.2346368
cpt1m010-fa16-20201227-0110-e91.fits.fz datared/59210.86906_ip.txt 59210.8690646 ip 1.0442224
lsc1m004-fa03-20200229-0086-e91.fits.fz datared/58909.05578_ip.txt 58909.0557877 ip 1.0397884
cpt1m012-fa06-20200225-0128-e91.fits.fz datared/58904.88587_gp.txt 58904.8858768 gp 1.2662644
cpt1m010-fa16-20210122-0119-e91.fits.fz datared/59236.90666_gp.txt 59236.9066651 gp 1.0437823
lsc1m005-fa15-20201220-0216-e91.fits.fz datared/59204.19914_rp.txt 59204.199145 rp 1.0002188
cpt1m013-fa14-20200112-0073-e91.fits.fz datared/58860.88539_gp.txt 58860.8853971 gp 1.0004681
cpt1m012-fa06-20191225-0059-e91.fits.fz datared/58842.78554_gp.txt 58842.7855475 gp 1.3945106
lsc1m009-fa04-20200108-0116-e91.fits.fz datared/58857.17858_ip.txt 58857.1785822 ip 1.0153306
lsc1m005-fa15-20201209-0214-e91.fits.fz datared/59193.18727_gp.txt 59193.1872781 gp 1.0230262
coj1m011-fa12-20201126-0096-e91.fits.fz datared/59179.53565_ip.txt 59179.5356558 ip 1.235107
coj1m011-fa12-20200215-0111-e91.fits.fz datared/58894.51382_gp.txt 58894.5138208 gp 1.1003214
cpt1m010-fa16-20200124-0229-e91.fits.fz datared/58872.99837_gp.txt 58872.998376 gp 1.4222331
lsc1m004-fa03-20200316-0073-e91.fits.fz datared/58925.02598_up.txt 58925.0259876 up 1.065465
lsc1m005-fa15-20201127-0066-e91.fits.fz datared/59181.09318_ip.txt 59181.0931845 ip 1.5846415
cpt1m012-fa06-20200129-0146-e91.fits.fz datared/58877.95844_ip.txt 58877.9584464 ip 1.2603815
cpt1m013-fa14-20210302-0086-e91.fits.fz datared/59275.88698_gp.txt 59275.886989 gp 1.3641244
lsc1m004-fa03-20200314-0083-e91.fits.fz datared/58923.03835_ip.txt 58923.0383559 ip 1.0809849
cpt1m012-fa06-20200317-0071-e91.fits.fz datared/58925.78185_ip.txt 58925.7818573 ip 1.0925406
coj1m011-fa12-20200112-0056-e91.fits.fz datared/58860.46872_gp.txt 58860.4687221 gp 1.0504224
lsc1m004-fa03-20200106-0089-e91.fits.fz datared/58855.09414_gp.txt 58855.0941454 gp 1.0512438
lsc1m005-fa15-20201224-0138-e91.fits.fz datared/59208.18089_gp.txt 59208.1808916 gp 1.0004178
cpt1m013-fa14-20201106-0066-e91.fits.fz datared/59159.89609_ip.txt 59159.896095 ip 1.5699349
cpt1m013-fa14-20200313-0100-e91.fits.fz datared/58921.87499_gp.txt 58921.8749905 gp 1.5060687
lsc1m004-fa03-20201102-0266-e91.fits.fz datared/59156.30385_rp.txt 59156.3038525 rp 1.0083383
cpt1m012-fa06-20200321-0073-e91.fits.fz datared/58929.77468_gp.txt 58929.7746872 gp 1.1023994
cpt1m013-fa14-20200915-0350-e91.fits.fz datared/59108.11495_ip.txt 59108.1149567 ip 1.1270578
cpt1m010-fa16-20201222-0216-e91.fits.fz datared/59206.05646_rp.txt 59206.0564628 rp 1.2421971
